candidate_id,doc_path,line_number,anchor,candidate_text,detected_claim_types,detection_rules,doc_class,truth_status,claim_trace_required,candidate_severity,registered_claim_id,registration_status,notes
DOC-CAND-6d8fc01ffbdb,docs/reports/security-claims-ledger-2026-05-31.md,49,line-49,| Enforced | Code + Tests + Gate verification exists |,ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-7a8185774340,docs/reports/security-claims-ledger-2026-05-31.md,50,line-50,"| Tested Only | Code + Tests exist, but no gate verification |",normative|ci_gate,normative|ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-eb7cfb3050d4,docs/reports/security-claims-ledger-2026-05-31.md,51,line-51,"| Implemented | Code exists, but coverage gaps remain |",ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-20236799ca97,docs/reports/security-claims-ledger-2026-05-31.md,52,line-52,"| Documented Only | Policy/documentation exists, implementation incomplete |",normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-71834626bb46,docs/reports/security-claims-ledger-2026-05-31.md,68,line-68,- ruff check src/k8sdiagagent/security/: All checks passed,ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-4282f9818676,docs/reports/security-claims-ledger-2026-05-31.md,69,line-69,- mypy src/k8sdiagagent/security/: Success: no issues,ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-1445c9cb133c,docs/reports/security-claims-ledger-2026-05-31.md,75,line-75,4. AU-04: Artifact Integrity Audit (Draft),data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-331bd722d298,docs/reports/security-claims-ledger-2026-05-31.md,89,line-89,"- LLM01 (prompt/evidence boundary discipline enforced, GAP-P3 active injection detection implemented as deterministic local detector; detection is conservative and heuristic, not complete semantic security)",security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-b90c116faf2c,docs/reports/security-claims-ledger-2026-05-31.md,108,line-108,Verification Commands and Results,ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-d183e5db377f,docs/schemas/assessment-schema.md,7,line-7,"| hypotheses | Causal hypotheses with required confidence, probablelayer, and whatwouldfalsify. |",normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-53f6ca008045,docs/schemas/assessment-schema.md,15,line-15,The machine-checkable schema resides in src/k8sdiagagent/schemas.py (ASSESSMENTSCHEMA). Use AssessmentValidator.validate to ensure output stability.,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-998f8c69ced1,docs/schemas/feedback-artifact-schema.md,6,line-6,| Field | Type | Description |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-dfa6d66326cc,docs/schemas/feedback-artifact-schema.md,23,line-23,| Field | Type | Description |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-8e1b4717ce46,docs/schemas/feedback-artifact-schema.md,25,line-25,| primarysnapshotid | string | Source snapshot identifier or path. |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-1c12a239b744,docs/schemas/feedback-artifact-schema.md,26,line-26,| primarysnapshotpath | string | Filesystem path of the primary snapshot artifact. |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-d54b4c1b5c1b,docs/schemas/feedback-artifact-schema.md,28,line-28,"| secondarysnapshotpath | string, optional | Filesystem path of the secondary snapshot artifact. |",data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-2d71c0eb7ff3,docs/schemas/feedback-artifact-schema.md,30,line-30,"| status | string | complete, partial, or failed for the comparison step. |",data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-26db0b40befe,docs/schemas/feedback-artifact-schema.md,36,line-36,| Field | Type | Description |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-857d068429cc,docs/schemas/feedback-artifact-schema.md,38,line-38,| assessmentid | string | Non-secret identifier tied to the assessment payload. |,api_contract,api_contract,reference,current,true,medium,,unregistered,
DOC-CAND-2430d4d8d67e,docs/schemas/feedback-artifact-schema.md,39,line-39,"| schemaversion | string | Schema version (e.g., assessment-schema:v1). |",data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-ac7df888d591,docs/schemas/feedback-artifact-schema.md,44,line-44,| Field | Type | Description |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-e1c33972feaa,docs/schemas/feedback-artifact-schema.md,46,line-46,"| name | string | Validator/eval identifier (e.g., schema-check, falsifiability). |",data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-8cccceb3533d,docs/schemas/feedback-artifact-schema.md,55,line-55,| missingevidence | Evidence required by reasoning was unavailable. |,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-c9130724a9ae,docs/schemas/feedback-artifact-schema.md,58,line-58,| collectionerror | Snapshot collection yielded partial/inconsistent data. |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-b512c8688222,docs/schemas/feedback-artifact-schema.md,59,line-59,| invalidartifact | The artifact schema itself was malformed. |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-b711957667b0,docs/schemas/feedback-artifact-schema.md,60,line-60,| other | Uncategorized failure that still requires attention. |,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-3459b0826b5b,docs/schemas/feedback-artifact-schema.md,63,line-63,| Field | Type | Description |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-9240d5ad8ab3,docs/schemas/feedback-artifact-schema.md,66,line-66,"| description | string | What should change (prompt, rule, schema, etc.). |",normative|data_model,normative|data_model,reference,current,true,medium,,unregistered,
DOC-CAND-ac887906ef54,docs/schemas/feedback-artifact-schema.md,68,line-68,"| owner | string, optional | Who should review the proposal. |",normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-e13418941646,docs/schemas/fixture-schema.md,6,line-6,| timestamp | RFC3339 time for when the snapshot was captured. |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-c1788cadca76,docs/schemas/fixture-schema.md,9,line-9,"| signals.pods | List of pod status entries with name, status (e.g., CrashLoopBackOff), and restart count. |",data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-6a00ad018185,docs/schemas/fixture-schema.md,10,line-10,| signals.events | Kubernetes events captured during the incident. |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-9a2674ef3f1e,docs/schemas/fixture-schema.md,14,line-14,| rollouthistory | Last deployment metadata plus pending rollout flag. |,config,config,reference,current,true,low,,unregistered,
DOC-CAND-0151f6012907,docs/schemas/fixture-schema.md,16,line-16,"| clustersnapshots | Optional map or list of per-cluster snapshot entries (metadata, workloads, metrics) to surface real cluster evidence and support two-cluster comparison. See docs/clustersnapshotplan.md for the expected contract. |",data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-521851d14ab4,docs/schemas/fixture-schema.md,18,line-18,The JSON schema lives in src/k8sdiagagent/schemas.py (exported as FIXTURESCHEMA). Clients should validate fixtures via FixtureValidator.validate.,normative|data_model,normative|data_model,reference,current,true,medium,,unregistered,
DOC-CAND-ba95bd8ef492,docs/schemas/health-proposal-schema.md,5,line-5,| Field | Type | Description |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-480d164d12b3,docs/schemas/health-proposal-schema.md,7,line-7,"| proposalid | string | Unique identifier scoped to the health run (e.g., <runid>-warning-threshold). |",ci_gate|performance,ci_gate|performance,reference,current,true,medium,,unregistered,
DOC-CAND-c27b836fe4e8,docs/schemas/health-proposal-schema.md,8,line-8,| sourcerunid | string | runid that generated the health review artifact. |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-205bf785a3e2,docs/schemas/health-proposal-schema.md,10,line-10,"| target | string | Dot-notated config or subsystem that should be tuned (e.g., health.triggerpolicy.warningeventthreshold). |",normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-6ecd7723b2bb,docs/schemas/incident-report-schema.md,1,line-1,Incident Report Schema Specification,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-f3f172afeb7b,docs/schemas/incident-report-schema.md,3,line-3,Epic: Canonical Incident Report Contract,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-3307f8b62aa6,docs/schemas/incident-report-schema.md,5,line-5,Purpose: Define the first-class incident report contract for k9b beta so operators can understand an active situation quickly without stitching together multiple detailed panels.,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-7230cac86987,docs/schemas/incident-report-schema.md,7,line-7,"Status: Implemented (see src/k8sdiagagent/ui/apiincidentreport.py, tests/unit/testapiincidentreport.py, tests/fixtures/incidentreportfixtures.py)",data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-6c91ffcbae2c,docs/schemas/incident-report-schema.md,11,line-11,1. IncidentReportView Schema Definition,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-e2286a666745,docs/schemas/incident-report-schema.md,13,line-13,The canonical incident report contract is defined as IncidentReportPayload (Python TypedDict) and IncidentReportPayload (TypeScript) in the respective type definition files.,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-af5dc8dc20e9,docs/schemas/incident-report-schema.md,49,line-49,Every claim in the incident report is classified into one of five types:,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-eec79def90bd,docs/schemas/incident-report-schema.md,53,line-53,"| observed | Direct telemetry signal (metric, event count, status) | Must have sourceArtifactRefs |",normative|data_model,normative|data_model,reference,current,true,medium,,unregistered,
DOC-CAND-5f1c40d5f1e9,docs/schemas/incident-report-schema.md,55,line-55,| hypothesis | Plausible cause requiring confirmation | Must have non-empty basis |,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-53883b1d350e,docs/schemas/incident-report-schema.md,57,line-57,| unknown | Explicitly acknowledged missing evidence | Must NOT be omitted or invented |,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-7c3489883d62,docs/schemas/incident-report-schema.md,106,line-106,Each field in IncidentReportPayload maps to existing source artifacts:,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-1462fefe2aaa,docs/schemas/incident-report-schema.md,108,line-108,| IncidentReport Field | Source Artifact | Mapping Logic |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-7a3b57595a28,docs/schemas/incident-report-schema.md,111,line-111,"| status | fleetstatus | ""degraded"" if any clusters in degradedclusters; ""healthy"" otherwise |",data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-25fdd4d0e8f5,docs/schemas/incident-report-schema.md,114,line-114,| facts[].sourceArtifactRefs | drilldowns/ artifactpath | Points to drilldown artifact |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-3f8a83cb2725,docs/schemas/incident-report-schema.md,117,line-117,| derived[].sourceArtifactRefs | assessments/ artifactpath | Points to assessment artifact |,data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-a54e285235b0,docs/schemas/incident-report-schema.md,126,line-126,"| staleEvidenceWarnings | freshness.status | ""Run freshness is {status}; some evidence may be stale."" when status in (""delayed"", ""stale"") |",data_model,data_model,reference,current,true,medium,,unregistered,
DOC-CAND-0c13a50788f6,docs/schemas/incident-report-schema.md,137,line-137,Rule 1: Facts are deterministic/evidence-backed only,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-533472fa767c,docs/schemas/incident-report-schema.md,145,line-145,- Provider-assisted review enrichment summaries → inferences[] only,normative,normative,reference,current,true,medium,,unregistered,
DOC-CAND-f2aa2456cff3,docs/schemas/incident-report-schema.md,146,line-146,- Hypothesis descriptions → inferences[] only,normative,normative,reference,current,true,medium,,unregistered,
