candidate_id,doc_path,line_number,anchor,candidate_text,detected_claim_types,detection_rules,doc_class,truth_status,claim_trace_required,candidate_severity,registered_claim_id,registration_status,notes
DOC-CAND-b84ce4f6ef50,docs/reports/current-agent-capabilities.md,101,line-101,- No standalone incident report artifact that survives run deletion,data_model,data_model,reference,stale,false,medium,,ignored_stale,
DOC-CAND-2764a530bbb1,docs/reports/current-agent-capabilities.md,103,line-103,"Verdict: Incident report generation is partially implemented. The projection logic is tested and functional, but the report is not a first-class immutable artifact.",data_model|source_of_truth,data_model|source_of_truth,reference,stale,false,high,,ignored_stale,
DOC-CAND-2abe65cbfa23,docs/reports/current-agent-capabilities.md,107,line-107,Current state: The agent has been tested against:,data_model,data_model,reference,stale,false,medium,,ignored_stale,
DOC-CAND-66a966037df0,docs/reports/current-agent-capabilities.md,113,line-113,- docs/doctrine/beta-real-incident-validation.md documents real-run replay results,data_model,data_model,reference,stale,false,medium,,ignored_stale,
DOC-CAND-26d9c8fc1441,docs/reports/current-agent-capabilities.md,118,line-118,- No documented real-incident validation against a production incident (BETA-G2 still open),data_model,data_model,reference,stale,false,medium,,ignored_stale,
DOC-CAND-1e1c77e69910,docs/reports/current-agent-capabilities.md,119,line-119,- Cross-cluster correlation findings not surfaced in incident report,data_model,data_model,reference,stale,false,medium,,ignored_stale,
DOC-CAND-a43f74e98772,docs/reports/current-agent-capabilities.md,123,line-123,Verdict: Real-cluster end-to-end incident debugging is partially ready. The deterministic core works. Provider-assisted paths work but require configuration. Cross-cluster correlation is a known gap.,data_model,data_model,reference,stale,false,medium,,ignored_stale,
DOC-CAND-d5d6728390b1,docs/reports/current-agent-capabilities.md,131,line-131,| Capability | Status | Evidence |,data_model,data_model,reference,stale,false,medium,,ignored_stale,
DOC-CAND-811f92eb0a06,docs/reports/current-agent-capabilities.md,133,line-133,"| Automatic remediation | Not supported | docs/security-policy.md: ""The agent MUST NOT perform direct mutations on live Kubernetes clusters without explicit operator approval"" |",normative|config,normative|config,reference,stale,false,medium,,ignored_stale,
DOC-CAND-62bdf29ba172,docs/reports/current-agent-capabilities.md,134,line-134,"| Root-cause proof | Not supported | docs/beta-release-notes.md: ""The system cannot prove causality; root-cause language requires explicit non-empty basis in hypothesis claims"" |",normative,normative,reference,stale,false,medium,,ignored_stale,
DOC-CAND-ba5ce00970de,docs/reports/current-agent-capabilities.md,137,line-137,| Fleet-wide baseline coherence | Not supported | Cross-cluster reasoning requires peers with matching clusterclass and clusterrole |,normative,normative,reference,stale,false,medium,,ignored_stale,
DOC-CAND-0c3e4485a994,docs/reports/current-agent-capabilities.md,138,line-138,| Live integrations | Not supported | Explicitly deferred (docs/post-beta-backlog.md) |,api_contract,api_contract,reference,stale,false,medium,,ignored_stale,
DOC-CAND-74c04ed86142,docs/reports/current-agent-capabilities.md,139,line-139,| Multi-user authentication | Not supported | Single-operator assumption; localhost binding default |,security|config,security|config,reference,stale,false,high,,ignored_stale,
DOC-CAND-2978fc38995c,docs/reports/current-agent-capabilities.md,141,line-141,| SHA256 artifact integrity verification | Not supported | RISK-AI-01 in docs/security/security-audit-closeout.md; EPIC-AU-03 deferred |,data_model|ci_gate,data_model|ci_gate,reference,stale,false,medium,,ignored_stale,
DOC-CAND-68ede8dbed66,docs/reports/current-agent-capabilities.md,142,line-142,| LLM output schema enforcement at runtime | Not supported | RISK-AI-06 deferred to EPIC-AU-07 |,data_model,data_model,reference,stale,false,medium,,ignored_stale,
DOC-CAND-d89278339121,docs/reports/current-agent-capabilities.md,143,line-143,| CI vulnerability scanning | Not supported | RISK-16 in docs/security/threat-model.md; EPIC-AU-04 deferred |,ci_gate,ci_gate,reference,stale,false,medium,,ignored_stale,
DOC-CAND-6f3e5e574697,docs/reports/current-agent-capabilities.md,146,line-146,| kubectl/helm binary checksum verification | Not supported | RISK-04; EPIC-AU-06 deferred |,ci_gate,ci_gate,reference,stale,false,medium,,ignored_stale,
DOC-CAND-7c8a42f570b1,docs/reports/current-agent-capabilities.md,154,line-154,"| docs/data-model.md | Artifact contracts, run lifecycle, assessment logic |",data_model,data_model,reference,stale,false,medium,,ignored_stale,
DOC-CAND-46c1dcfc2275,docs/reports/current-agent-capabilities.md,155,line-155,"| docs/beta-release-notes.md | Beta guarantees, known limits, verification status |",data_model|ci_gate,data_model|ci_gate,reference,stale,false,medium,,ignored_stale,
DOC-CAND-e1e6bac5601f,docs/reports/current-agent-capabilities.md,156,line-156,"| docs/beta-operator-guide.md | Claim taxonomy, worklist semantics, command reference |",config,config,reference,stale,false,low,,ignored_stale,
