candidate_id,disposition,claim_id,covered_by_claim_id,reason_code,reviewed_at,reviewer_notes

DOC-CAND-164b680b4bf0,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: README.md
DOC-CAND-3aee07d810c9,stale,,,stale_doc,2026-06-19,From stale doc: docs/agent-docs-audit.md
DOC-CAND-55fff0d8d5cd,stale,,,stale_doc,2026-06-19,From stale doc: docs/agent-docs-audit.md
DOC-CAND-9fa98e5230b4,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-ead8fb3fb789,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-940a5948a23e,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-023bf307a10d,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-a8bc41f1fa57,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-c3f6ade5edfa,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-7428130089a1,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/auth.md
DOC-CAND-c51ec123aaee,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-demo-readiness-checklist.md
DOC-CAND-9bd0d8a6fb71,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-demo-readiness-checklist.md
DOC-CAND-1df6668cb77a,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-demo-readiness-checklist.md
DOC-CAND-836029fc18c4,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-demo-readiness-checklist.md
DOC-CAND-9ab6c97a4465,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-operator-guide.md
DOC-CAND-904c1f0c24ec,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-operator-guide.md
DOC-CAND-ea286f8d9925,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-operator-guide.md
DOC-CAND-c35af8c551ed,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-stakeholder-demo-script.md
DOC-CAND-3b752b5946f3,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-stakeholder-demo-script.md
DOC-CAND-0d536c57e533,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-stakeholder-demo-script.md
DOC-CAND-731e5180d38e,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-stakeholder-demo-script.md
DOC-CAND-be5e4f2d4038,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-stakeholder-demo-script.md
DOC-CAND-f4525b466b56,registered_existing_claim,DOC-CLAIM-0029,,already_registered,2026-06-19,Already registered to DOC-CLAIM-0029
DOC-CAND-a9971e735790,registered_existing_claim,DOC-CLAIM-0031,,already_registered,2026-06-19,Already registered to DOC-CLAIM-0031
DOC-CAND-e88bde333ddc,covered_by_existing_claim,,DOC-CLAIM-0030,covered_by_broader_claim,2026-06-20,ACT 3.5: Coverage mandatory; relates to DOC-CLAIM-0030
DOC-CAND-e58abfb328ba,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/coverage.md
DOC-CAND-6f660b7bebe4,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/coverage.md
DOC-CAND-d3357b432167,registered_existing_claim,DOC-CLAIM-0052,,already_registered,2026-06-19,Already registered to DOC-CLAIM-0052
DOC-CAND-fde9941e996c,covered_by_existing_claim,,DOC-CLAIM-0052,covered_by_broader_claim,2026-06-20,ACT 3.5: Action artifacts append-only; covered by DOC-CLAIM-0052
DOC-CAND-00d0d4eb1da4,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/alertmanager-sources.md
DOC-CAND-7cc798b6d6ae,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/artifacts.md
DOC-CAND-b9ab384f87fb,covered_by_existing_claim,,DOC-CLAIM-0057,covered_by_broader_claim,2026-06-20,ACT 3.5: Unknowns explicit; covered by DOC-CLAIM-0057
DOC-CAND-2aedc93cf766,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/next-checks.md
