candidate_id,doc_path,line_number,anchor,candidate_text,detected_claim_types,detection_rules,doc_class,truth_status,claim_trace_required,candidate_severity,registered_claim_id,registration_status,notes
DOC-CAND-a219ec86cca8,docs/reports/health-loop-extraction-map.md,134,line-134,2. Clear boundary: Nested helper functions operate only on warningevents and signals,normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-8fc81f7624ef,docs/reports/health-loop-extraction-map.md,137,line-137,"5. Below threshold: ~250 lines extraction, well under 500-line limit",ci_gate|performance,ci_gate|performance,reference,historical,false,medium,,ignored_historical,
DOC-CAND-6e8bad88dc3b,docs/reports/health-loop-extraction-map.md,171,line-171,~250 lines (well below 500-line threshold),ci_gate|performance,ci_gate|performance,reference,historical,false,medium,,ignored_historical,
DOC-CAND-f6764b67aa6e,docs/reports/health-loop-extraction-map.md,182,line-182,- No JSON artifact shape changes,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-b19a0be45db7,docs/reports/health-loop-extraction-map.md,185,line-185,- New module must remain below 500 lines,normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-6c4725907be7,docs/reports/health-loop-extraction-map.md,186,line-186,- Do not remove loop.py from allowlist,normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-a444606b3804,docs/reports/health-loop-extraction-map.md,215,line-215,9. Run ruff: .venv/bin/python -m ruff check src/k8sdiagagent/health/loopassessmentwarningevents.py,ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-fe927231ab97,docs/reports/health-loop-extraction-map.md,216,line-216,10. Run mypy: .venv/bin/python -m mypy src/k8sdiagagent/health/loopassessmentwarningevents.py,ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-255c66144ab5,docs/reports/health-loop-extraction-map.md,221,line-221,- Indirect coverage: testhealthloop.py (integration test via HealthLoopRunner),ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-f2e432af3897,docs/reports/health-loop-extraction-map.md,222,line-222,- Target coverage: pattern matching functions return same results,ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-18d73af5171e,docs/reports/health-loop-extraction-map.md,225,line-225,- New module: ~250 lines (below 500-line threshold),ci_gate|performance,ci_gate|performance,reference,historical,false,medium,,ignored_historical,
DOC-CAND-d082cb537e26,docs/reports/health-loop-orchestration-seams.md,1,line-1,Health Loop Orchestration Seams — Post Result Extraction,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-e5aa2592dab4,docs/reports/health-loop-orchestration-seams.md,6,line-6,Status: Reconnaissance complete,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-4852498ddd34,docs/reports/health-loop-orchestration-seams.md,29,line-29,| 91 | buildassessments | Snapshot→assessment pipeline |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-3ceded770610,docs/reports/health-loop-orchestration-seams.md,34,line-34,| 49 | collectsnapshots | Snapshot collection |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-91c17c4cf1d5,docs/reports/health-loop-orchestration-seams.md,37,line-37,| 24 | runalertmanagersnapshotcollection | Alertmanager snapshot |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-37f2180badf2,docs/reports/health-loop-orchestration-seams.md,42,line-42,| 16 | runvmalertrulestatecollection | vmalert rule state |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-6fa588bf85a1,docs/reports/health-loop-orchestration-seams.md,47,line-47,| 7 | pruneexternalanalysishistory | Retention pruning |,performance,performance,reference,historical,false,low,,ignored_historical,
DOC-CAND-9b0fa2addf4d,docs/reports/health-loop-orchestration-seams.md,51,line-51,| 2 | latestexternalartifacts | Artifact property |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-243d448ded05,docs/reports/health-loop-orchestration-seams.md,108,line-108,| Line Range | Lines | Concern | Local State | Creates Artifacts | Mutates Runner | External | Risk | Recommended Style |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-faaec16a8239,docs/reports/health-loop-orchestration-seams.md,110,line-110,| 2343–2414 | 72 | runnextcheckplanning | None | Yes (plan artifact) | No | Yes (plannextchecks) | Low | Pure helper |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-39dcbbccfd65,docs/reports/health-loop-orchestration-seams.md,114,line-114,| 1499–1505 | 7 | pruneexternalanalysishistory | None | No | No | Yes (retention prune) | Low | Pure helper |,performance,performance,reference,historical,false,low,,ignored_historical,
DOC-CAND-a94a4e5f2576,docs/reports/health-loop-orchestration-seams.md,115,line-115,"| 1557–1647 | 91 | buildassessments | record.assessment, history dict | Yes (assessment artifacts) | Yes (record mutation) | Yes (kubectl, file write) | Medium | Stateful helper |",security,security,reference,historical,false,high,,ignored_historical,
