candidate_id,doc_path,line_number,anchor,candidate_text,detected_claim_types,detection_rules,doc_class,truth_status,claim_trace_required,candidate_severity,registered_claim_id,registration_status,notes
DOC-CAND-686e7cf7fbe1,docs/beta-release-notes.md,39,line-39,"- Source state tracking: Tracks originalstate, resultingstate, and previousdesiredstate for state transition visibility.",data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-2171e56c9bcb,docs/beta-release-notes.md,44,line-44,- Review enrichment: Health loop can optionally run advisory provider-assisted review enrichment after building the deterministic review artifact.,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-b610eb890325,docs/beta-release-notes.md,46,line-46,- Graceful degradation: Provider failures do not block deterministic collection or proposal generation.,normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-7932586db1d4,docs/beta-release-notes.md,52,line-52,| k8s-diag-agent snapshot | Collect a live cluster snapshot |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-7a727f33e601,docs/beta-release-notes.md,53,line-53,| k8s-diag-agent compare | Compare two snapshot files |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-9c7fda24a2e5,docs/beta-release-notes.md,54,line-54,| k8s-diag-agent batch-snapshot | Collect snapshots for configured contexts |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-46caf1956389,docs/beta-release-notes.md,55,line-55,| k8s-diag-agent assess-snapshots | Run optional LLM assessment on snapshot pair |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-d7185973d67e,docs/beta-release-notes.md,63,line-63,"- scripts/runbatchnextchecks.py: Executes eligible next-check candidates in batch; respects safeToAutomate, command family validity, and approval requirements.",config,config,reference,historical,false,low,,ignored_historical,
DOC-CAND-b641e32bc047,docs/beta-release-notes.md,91,line-91,The beta has documented limits that operators and reviewers should understand:,normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-f57c6e6031d7,docs/beta-release-notes.md,98,line-98,4. Operator control: Auto-execution only applies to safeToAutomate=true checks with explicit approval; all high-risk actions require operator review.,normative|config,normative|config,reference,historical,false,medium,,ignored_historical,
DOC-CAND-d0fbe28bc353,docs/beta-release-notes.md,99,line-99,5. Artifact immutability: Pack ZIP files and run-scoped contents are written once and not silently overwritten.,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-5b39c08941fa,docs/beta-release-notes.md,104,line-104,2. No root-cause proof: The system cannot prove causality; it provides supporting evidence and hypotheses. Root-cause language requires explicit non-empty basis in hypothesis claims.,normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-55b22fbb1f56,docs/beta-release-notes.md,106,line-106,4. No guaranteed diagnostic completeness: Coverage is a best-effort assessment based on collected evidence.,ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-f2ed32e7a755,docs/beta-release-notes.md,107,line-107,5. No fleet-wide baseline coherence: Cross-cluster reasoning requires peers with matching clusterclass and clusterrole; baseline cohorts limit drift detection scope.,normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-c28ea5500f9c,docs/beta-release-notes.md,111,line-111,"1. Provider-assisted content is advisory: LLM enrichment appears only in inferences[] with basis: [""review-enrichment""] and is never in facts[]; operators must not treat it as authoritative.",normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-7c84abe76ebc,docs/beta-release-notes.md,112,line-112,"2. Stale evidence warnings: When freshness is delayed or stale, operators should check scheduler health before acting on evidence.",normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-f39aff798f24,docs/beta-release-notes.md,115,line-115,"5. latest/ mirrors are mutable: diagnostic-packs/latest/ is a derived convenience alias, not an immutable source of truth.",data_model|source_of_truth,data_model|source_of_truth,reference,historical,false,high,,ignored_historical,
DOC-CAND-cb34caa14861,docs/beta-release-notes.md,121,line-121,The beta verification gate is green as of 2026-05-13.,ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-67ccc5595c58,docs/beta-release-notes.md,130,line-130,"- Python lane: ruff-lint, unit-tests, mypy",ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-04f80d3a13ad,docs/beta-release-notes.md,131,line-131,"- Frontend lane: npm-ci, npm-test-ui, npm-build",ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
