candidate_id,disposition,claim_id,covered_by_claim_id,reason_code,reviewed_at,reviewer_notes
DOC-CAND-a0a366864c31,registered_existing_claim,DOC-CLAIM-0063,,already_registered,2026-06-19,Already registered to DOC-CLAIM-0063
DOC-CAND-4e6657c9132c,stale,,,stale_doc,2026-06-19,From stale doc: docs/agent-docs-audit.md
DOC-CAND-909bca2717dd,stale,,,stale_doc,2026-06-19,From stale doc: docs/agent-docs-audit.md
DOC-CAND-b862ea5b0338,stale,,,stale_doc,2026-06-19,From stale doc: docs/agent-docs-audit.md
DOC-CAND-442bc59794af,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-128a90eca536,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-be64e5cce6c7,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-d84d572c8eee,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-5f3624592da2,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-4cffe561f716,registered_existing_claim,DOC-CLAIM-0028,,already_registered,2026-06-19,Already registered to DOC-CLAIM-0028
DOC-CAND-17ce79d1b45e,stale,,,stale_doc,2026-06-19,From stale doc: docs/baseline_watch_practices.md
DOC-CAND-df39bbefcd1d,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-demo-readiness-checklist.md
DOC-CAND-35c2b2cab280,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-demo-readiness-checklist.md
DOC-CAND-88e4e242f46c,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-operator-guide.md
DOC-CAND-cb34caa14861,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-release-notes.md
DOC-CAND-350ca69bd8eb,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/alertmanager-sources.md
DOC-CAND-ee933dc2c025,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/alertmanager-sources.md
DOC-CAND-a8a11b6666cf,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/artifacts.md
DOC-CAND-64ec6a3666a7,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/next-check-mapping.md
DOC-CAND-ba9b78ed48f5,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/next-check-mapping.md
DOC-CAND-926c94b8f4ce,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/next-check-mapping.md
DOC-CAND-ad9f4562b4aa,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/next-checks.md
DOC-CAND-bac7537ac663,covered_by_existing_claim,,DOC-CLAIM-0002,covered_by_broader_claim,2026-06-19,No autonomous remediation or cluster mutation covered by DOC-CLAIM-0002 safety gate invariant; DOC-CLAIM-0010 also covers this
DOC-CAND-69a894462bc8,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model.md
DOC-CAND-1cd378bcf862,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/doctrine/beta-real-incident-validation.md
DOC-CAND-633ad3d0ee21,covered_by_existing_claim,,DOC-CLAIM-0055,covered_by_broader_claim,2026-06-19,Covered by DOC-CLAIM-0055: no root-cause language without basis
DOC-CAND-54ef91446ed8,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/doctrine/beta-real-incident-validation.md
DOC-CAND-91e7de5c6bdc,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/doctrine/beta-real-incident-validation.md
DOC-CAND-3f952681eef2,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/doctrine/blockstor-derived-rules.md
DOC-CAND-32c1c1cecdf7,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/doctrine/blockstor-derived-rules.md
DOC-CAND-aaad1c750b9f,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/doctrine/constitution.md
DOC-CAND-77fce1a1de7a,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/doctrine/documentation-truthfulness.md
DOC-CAND-595fe7938591,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/doctrine/identity-primer.md
DOC-CAND-bcf19e7a1a2d,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/doctrine/playbooks/redesign_staging.md
DOC-CAND-374b805c9a68,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/doctrine/seed_rules.md
DOC-CAND-b4fdd4f2313f,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/doctrine/seed_rules.md
DOC-CAND-dfdb8ff0d7d5,historical,,,historical_doc,2026-06-19,From historical doc: docs/gate-timings-history-2.md
DOC-CAND-912bdd697421,historical,,,historical_doc,2026-06-19,From historical doc: docs/gate-timings-history-2.md
DOC-CAND-46ad44a8d4bd,stale,,,stale_doc,2026-06-19,From stale doc: docs/harbor-publishing.md
DOC-CAND-ab7d7eae74d0,stale,,,stale_doc,2026-06-19,From stale doc: docs/harbor-publishing.md
DOC-CAND-b8b80a79d7d9,stale,,,stale_doc,2026-06-19,From stale doc: docs/incidents/automatic-diagnosis-loop.md
DOC-CAND-cbdb024a90ec,stale,,,stale_doc,2026-06-19,From stale doc: docs/incidents/automatic-diagnosis-loop.md
DOC-CAND-e8318a307020,stale,,,stale_doc,2026-06-19,From stale doc: docs/incidents/automatic-diagnosis-loop.md
