candidate_id,doc_path,line_number,anchor,candidate_text,detected_claim_types,detection_rules,doc_class,truth_status,claim_trace_required,candidate_severity,registered_claim_id,registration_status,notes
DOC-CAND-4cd960a61c30,docs/doctrine/playbooks/redesign_staging.md,182,line-182,The default answer in this repo should still be:,normative|config,normative|config,doctrine,current,false,medium,,unregistered,
DOC-CAND-bcf19e7a1a2d,docs/doctrine/playbooks/redesign_staging.md,184,line-184,- distributed boundaries only when justified.,normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-01eaaa6e4b95,docs/doctrine/playbooks/redesign_staging.md,193,line-193,"If rollback is not possible, that must be treated as a one-way door.",normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-83259e5ccdf8,docs/doctrine/playbooks/redesign_staging.md,208,line-208,"Validation should be observable, not rhetorical.",normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-bcf35af85658,docs/doctrine/playbooks/redesign_staging.md,213,line-213,Do not assume the full redesign plan still makes sense after the first structural improvement.,normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-90bfbd9f6763,docs/doctrine/playbooks/redesign_staging.md,217,line-217,"Unless explicitly asked otherwise, a redesign staging recommendation should include:",normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-0d2605a93f60,docs/doctrine/playbooks/redesign_staging.md,255,line-255,"- redesign because the final architecture “should” look more advanced,",normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-e03657b42ead,docs/doctrine/playbooks/redesign_staging.md,293,line-293,A good escalation should state:,normative|data_model,normative|data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-8222aa151282,docs/doctrine/playbooks/redesign_staging.md,305,line-305,Do not update this file for one-off local refactors or temporary implementation disputes.,normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-444bff012a31,docs/doctrine/precedence.md,15,line-15,It should be used together with:,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-c8123fce4b28,docs/doctrine/precedence.md,23,line-23,Complex systems work always involves tradeoffs.,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-a616e961c63e,docs/doctrine/precedence.md,34,line-34,This file defines the default order of preference.,config,config,doctrine,current,true,low,,unregistered,
DOC-CAND-8bf96cab388a,docs/doctrine/precedence.md,46,line-46,7. Testability and eval coverage,ci_gate,ci_gate,doctrine,current,true,medium,,unregistered,
DOC-CAND-7775372268c1,docs/doctrine/precedence.md,54,line-54,"Never prefer a more fluent, confident, or satisfying answer over a more honest one.",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-2c871216d33a,docs/doctrine/precedence.md,56,line-56,"If a claim is uncertain, incomplete, or speculative, that must be stated explicitly.",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-65afb26d144e,docs/doctrine/precedence.md,63,line-63,Potentially disruptive actions must not be recommended casually.,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-e9b4e5265321,docs/doctrine/precedence.md,77,line-77,The system must actually solve the task it is being asked to solve.,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-9a34514b8463,docs/doctrine/precedence.md,91,line-91,"If a simpler or faster path makes the system materially harder to debug, reason about, or validate, that cost must be surfaced.",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-8e678e46cd09,docs/doctrine/precedence.md,93,line-93,7. Testability and eval coverage,ci_gate,ci_gate,doctrine,current,true,medium,,unregistered,
DOC-CAND-bffa0057355c,docs/doctrine/precedence.md,94,line-94,"If behavior matters, it should be possible to verify it.",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-d65a44323fb1,docs/doctrine/precedence.md,112,line-112,"Performance matters, but it does not outrank truthfulness, safety, or evolvability by default.",config,config,doctrine,current,true,low,,unregistered,
DOC-CAND-eabf02792474,docs/doctrine/precedence.md,114,line-114,"Performance optimization should be justified by real need, not assumed importance.",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-8a30e70d9eae,docs/doctrine/precedence.md,119,line-119,"A more elegant solution should not win if it materially harms correctness, safety, observability, or future evolution.",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-72612299e711,docs/doctrine/precedence.md,151,line-151,"- modular monolith beats premature microservices by default,",config,config,doctrine,current,true,low,,unregistered,
DOC-CAND-936a4d581ef0,docs/doctrine/precedence.md,153,line-153,"- migration path beats end-state beauty,",data_model,data_model,doctrine,current,true,medium,,unregistered,
DOC-CAND-1721f892ce65,docs/doctrine/precedence.md,167,line-167,8. abstraction only when justified,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-e4afd4871357,docs/doctrine/precedence.md,182,line-182,"Do not sacrifice key uncertainty, risk, or tradeoff information only to make the output shorter.",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-bb1350ccad34,docs/doctrine/precedence.md,201,line-201,"- the conflict cannot be resolved from available evidence,",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-77935dbd5d77,docs/doctrine/precedence.md,232,line-232,"If a more specific rule intentionally overrides this file, that override must be explicit.",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-8821ba142891,docs/doctrine/precedence.md,239,line-239,"- the default tradeoff philosophy of the repository changes,",config,config,doctrine,current,true,low,,unregistered,
DOC-CAND-e22aed638e5f,docs/doctrine/seed_rules.md,25,line-25,They should guide behavior across:,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-55cc4ae320cf,docs/doctrine/seed_rules.md,35,line-35,- Treat these as default standing rules.,config,config,doctrine,current,true,low,,unregistered,
DOC-CAND-2fdf38391bc7,docs/doctrine/seed_rules.md,38,line-38,"- If a rule matters repeatedly, add tests or eval coverage for it.",ci_gate,ci_gate,doctrine,current,true,medium,,unregistered,
DOC-CAND-ac72ea626301,docs/doctrine/seed_rules.md,45,line-45,"Always separate what is known from what is inferred, estimated, or unknown.",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-5fb46a9f62ee,docs/doctrine/seed_rules.md,47,line-47,Do not present assumptions as established truth.,normative,normative,doctrine,current,true,medium,,unregistered,
