candidate_id,disposition,claim_id,covered_by_claim_id,reason_code,reviewed_at,reviewer_notes
DOC-CAND-b39221c0992f,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: README.md
DOC-CAND-a070ca31915c,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: README.md
DOC-CAND-9685e0f1513b,stale,,,stale_doc,2026-06-19,From stale doc: docs/alertmanager-source-distinction-audit.md
DOC-CAND-e1f5ccc342c2,stale,,,stale_doc,2026-06-19,From stale doc: docs/alertmanager-source-distinction-audit.md
DOC-CAND-580779fc3fee,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-e2a3c0eefeb0,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-3bb464acca7c,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-2853bc43ea8c,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-ec75ab039de7,registered_existing_claim,DOC-CLAIM-0024,,already_registered,2026-06-19,Already registered to DOC-CLAIM-0024
DOC-CAND-46fae2e8b895,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/auth.md
DOC-CAND-c9e09eba01c1,covered_by_existing_claim,,DOC-CLAIM-0053,covered_by_broader_claim,2026-06-20T18:00Z,(ACT 5.9 review) Auth mechanism requirement. Covered by DOC-CLAIM-0053 auth mechanism claim (ACT 5.9 review).
DOC-CAND-479342e2dbc6,stale,,,stale_doc,2026-06-19,From stale doc: docs/baseline_watch_practices.md
DOC-CAND-24a77e63f903,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-demo-readiness-checklist.md
DOC-CAND-c5b23c543058,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-demo-readiness-checklist.md
DOC-CAND-6d9a6d6344ad,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-operator-guide.md
DOC-CAND-36df8313a464,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-stakeholder-demo-script.md
DOC-CAND-39d8e67123d5,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-stakeholder-demo-script.md
DOC-CAND-29736295825b,registered_existing_claim,DOC-CLAIM-0044,,already_registered,2026-06-19,Already registered to DOC-CLAIM-0044
DOC-CAND-6696169c1621,registered_existing_claim,DOC-CLAIM-0055,,already_registered,2026-06-19,Already registered to DOC-CLAIM-0055
DOC-CAND-de1f88f92f27,covered_by_existing_claim,,DOC-CLAIM-0058,covered_by_broader_claim,2026-06-20,ACT 3.5: UI/API must not write projections; covered by DOC-CLAIM-0058
DOC-CAND-8899eec9be08,ignored_by_policy,,,low_value_context,2026-06-20T06:08:33Z,"Table header/column label from docs/data-model/incidents.md, not a tracked behavioral invariant (ACT 5.2 review)."
DOC-CAND-5fada44145a2,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/next-check-mapping.md
DOC-CAND-87cc32c4edad,ignored_by_policy,,,non_normative_description,2026-06-20T08:09:45Z,Descriptive prose fragment from next-check-mapping.md; not a standalone behavioral claim (ACT 5.6 review)
