candidate_id,disposition,claim_id,covered_by_claim_id,reason_code,reviewed_at,reviewer_notes
DOC-CAND-fb097bff7fb5,covered_by_existing_claim,,DOC-CLAIM-0059,covered_by_broader_claim,2026-06-19,No autonomous mutation; proposals pass check-proposal replay validation covered by DOC-CLAIM-0059; identical to DOC-CAND-68753c82f6cd
DOC-CAND-0beedc372b5a,stale,,,stale_doc,2026-06-19,From stale doc: docs/agent-docs-audit.md
DOC-CAND-847436354dc0,stale,,,stale_doc,2026-06-19,From stale doc: docs/agent-docs-audit.md
DOC-CAND-42824659b7cd,stale,,,stale_doc,2026-06-19,From stale doc: docs/agent-docs-audit.md
DOC-CAND-ec8cb0e380dd,stale,,,stale_doc,2026-06-19,From stale doc: docs/alertmanager-source-distinction-audit.md
DOC-CAND-acab8f2b0209,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-11484f367b10,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-c504ee357369,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-05144ec05e69,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-aa3b18ca3289,registered_existing_claim,DOC-CLAIM-0027,,already_registered,2026-06-19,Already registered to DOC-CLAIM-0027
DOC-CAND-fd49868da6cf,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-demo-readiness-checklist.md
DOC-CAND-62c7867a7935,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-operator-guide.md
DOC-CAND-d5a5eec878a6,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-operator-guide.md
DOC-CAND-d7185973d67e,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-release-notes.md
DOC-CAND-44797470b470,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-stakeholder-demo-script.md
DOC-CAND-6192a9a97a38,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-stakeholder-demo-script.md
DOC-CAND-c778d918d852,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-stakeholder-demo-script.md
DOC-CAND-d8daced825a2,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-stakeholder-demo-script.md
DOC-CAND-b732691733f6,covered_by_existing_claim,,DOC-CLAIM-0059,covered_by_broader_claim,2026-06-20T18:00Z,(ACT 5.9 review) CI gate requires must-fix style/import checks. Covered by DOC-CLAIM-0059 CI gate claim (ACT 5.9 review).
DOC-CAND-8ac47d7d24a2,stale,,,stale_doc,2026-06-19,From stale doc: docs/cluster_snapshot_plan.md
DOC-CAND-77ef769c075e,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/coverage.md
DOC-CAND-c1c50a2f45ba,covered_by_existing_claim,,DOC-CLAIM-0032,covered_by_broader_claim,2026-06-20,ACT 3.5: Branch/function tracked; covered by DOC-CLAIM-0032
DOC-CAND-e3c0c4894ccc,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/coverage.md
DOC-CAND-8445abf22c41,registered_existing_claim,DOC-CLAIM-0053,,already_registered,2026-06-19,Already registered to DOC-CLAIM-0053
DOC-CAND-f4119450f4d2,ignored_by_policy,,,too_granular_for_registry,2026-06-20T18:00Z,"(ACT 5.9 review) Incident report quality rule example. Example/instance, not a standalone claim (ACT 5.9 review)."
DOC-CAND-1fbc11a6d70b,covered_by_existing_claim,,DOC-CLAIM-0048,covered_by_broader_claim,2026-06-20,ACT 3.5: Events append-only; covered by DOC-CLAIM-0048
DOC-CAND-f4137d72f87d,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/next-check-mapping.md
DOC-CAND-4cf186c4ba30,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/next-check-mapping.md
DOC-CAND-5bd10d954348,ignored_by_policy,,,non_normative_description,2026-06-20T08:09:45Z,Descriptive prose fragment from next-checks.md; not a standalone behavioral claim (ACT 5.6 review)
DOC-CAND-690db05e7a12,ignored_by_policy,,,low_value_context,2026-06-20T06:08:33Z,"Descriptive prose fragment from docs/data-model/review-packets.md, not a tracked behavioral invariant (ACT 5.2 review)."
DOC-CAND-89b7720b869a,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/run-lifecycle.md
DOC-CAND-4acaacb3c009,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/run-lifecycle.md
DOC-CAND-697b5c4c336d,ignored_by_policy,,,non_normative_description,2026-06-20T08:09:45Z,Descriptive prose fragment from beta-real-incident-validation.md; not a standalone behavioral claim (ACT 5.6 review)
DOC-CAND-dd184cf0622c,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/doctrine/beta-real-incident-validation.md
DOC-CAND-4da9a48b0298,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/doctrine/constitution.md
