candidate_id,disposition,claim_id,covered_by_claim_id,reason_code,reviewed_at,reviewer_notes
DOC-CAND-a6813930f61c,stale,,,stale_doc,2026-06-19,From stale doc: docs/agent-docs-audit.md
DOC-CAND-c6160e4e343a,stale,,,stale_doc,2026-06-19,From stale doc: docs/agent-docs-audit.md
DOC-CAND-d3023eef95bb,stale,,,stale_doc,2026-06-19,From stale doc: docs/alertmanager-source-distinction-audit.md
DOC-CAND-a1585a0a3727,stale,,,stale_doc,2026-06-19,From stale doc: docs/alertmanager-source-distinction-audit.md
DOC-CAND-e3cb79ed3754,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-619e18f4c41c,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-cf38e10fe2fa,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-5c40c0de55cd,stale,,,stale_doc,2026-06-19,From stale doc: docs/artifact-immutability-audit.md
DOC-CAND-d72694b70869,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-demo-readiness-checklist.md
DOC-CAND-3cc788642453,historical,,,historical_doc,2026-06-19,From historical doc: docs/beta-release-notes.md
DOC-CAND-75d5551a5f34,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/ci-gate-drift.md
DOC-CAND-1f0323ac066c,stale,,,stale_doc,2026-06-19,From stale doc: docs/cluster_snapshot_plan.md
DOC-CAND-576b6a7d231b,registered_existing_claim,DOC-CLAIM-0030,,already_registered,2026-06-19,Already registered to DOC-CLAIM-0030
DOC-CAND-bf706ade7870,covered_by_existing_claim,,DOC-CLAIM-0030,covered_by_broader_claim,2026-06-20,ACT 3.5: Backend threshold; covered by DOC-CLAIM-0030
DOC-CAND-5d21b133a943,covered_by_existing_claim,,DOC-CLAIM-0029,covered_by_broader_claim,2026-06-20,ACT 3.5: Coverage CI job; relates to DOC-CLAIM-0029
DOC-CAND-c5b99da56415,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/alertmanager-sources.md
DOC-CAND-a75b451bb23b,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/incident-report-quality.md
DOC-CAND-3040b83fc541,registered_existing_claim,DOC-CLAIM-0047,,already_registered,2026-06-19,Already registered to DOC-CLAIM-0047
DOC-CAND-10bd65c2895d,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/incidents.md
DOC-CAND-c061f7a857ca,covered_by_existing_claim,,DOC-CLAIM-0065,covered_by_broader_claim,2026-06-20,ACT 3.5: No Kubernetes mutation; covered by DOC-CLAIM-0065
DOC-CAND-45a088a8d9a8,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/next-checks.md
DOC-CAND-6073af214ea1,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/next-checks.md
DOC-CAND-d10f8a49d842,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/next-checks.md
DOC-CAND-0257e4b5cb43,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/next-checks.md
DOC-CAND-3a56918b0182,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/data-model/ui-model-boundaries.md
DOC-CAND-79f7c3512cad,covered_by_existing_claim,,DOC-CLAIM-0055,covered_by_broader_claim,2026-06-19,Covered by DOC-CLAIM-0055: no root-cause language without basis
