candidate_id,doc_path,line_number,anchor,candidate_text,detected_claim_types,detection_rules,doc_class,truth_status,claim_trace_required,candidate_severity,registered_claim_id,registration_status,notes
DOC-CAND-576b6a7d231b,docs/coverage.md,7,line-7,Code coverage reporting is implemented for both backend (Python) and frontend (TypeScript/React) to provide insight into test coverage without introducing hard pass/fail thresholds. This is the first step of the coverage epic - baseline reporting only.,normative|ci_gate,normative|ci_gate,reference,current,true,medium,DOC-CLAIM-0030,registered,
DOC-CAND-a9971e735790,docs/coverage.md,17,line-17,This is the canonical full coverage report generator. It runs both backend and frontend coverage and produces machine-readable artifacts for CI.,ci_gate,ci_gate,reference,current,true,medium,DOC-CLAIM-0031,registered,
DOC-CAND-c820e7733600,docs/coverage.md,33,line-33,For targeted coverage of individual components:,ci_gate,ci_gate,reference,current,true,medium,DOC-CLAIM-0032,registered,
DOC-CAND-ce50e0a104a1,docs/coverage.md,47,line-47,All artifacts are written to the coverage/ directory at the repo root:,ci_gate,ci_gate,reference,current,true,medium,DOC-CLAIM-0033,registered,
DOC-CAND-e6bd12f3a294,docs/coverage.md,53,line-53,"| XML | coverage/backend/coverage.xml | Machine-readable, CI-friendly |",ci_gate,ci_gate,reference,current,true,medium,DOC-CLAIM-0034,registered,
DOC-CAND-014f9d9f4871,docs/coverage.md,54,line-54,"| JSON | coverage/backend/coverage.json | Machine-readable, CI-friendly |",ci_gate,ci_gate,reference,current,true,medium,,unregistered,
DOC-CAND-4f33265fef4d,docs/coverage.md,55,line-55,| Lcov | coverage/backend/coverage.info | CI-friendly format |,ci_gate,ci_gate,reference,current,true,medium,,unregistered,
DOC-CAND-aa21fbda360b,docs/coverage.md,56,line-56,| HTML | coverage/backend/coveragehtml/index.html | Human-readable report |,ci_gate,ci_gate,reference,current,true,medium,,unregistered,
DOC-CAND-4b3975732305,docs/coverage.md,62,line-62,| JSON | coverage/frontend/coverage-final.json | Machine-readable |,ci_gate,ci_gate,reference,current,true,medium,,unregistered,
DOC-CAND-675f30704089,docs/coverage.md,63,line-63,| HTML | coverage/frontend/index.html | Human-readable report |,ci_gate,ci_gate,reference,current,true,medium,,unregistered,
