candidate_id,doc_path,line_number,anchor,candidate_text,detected_claim_types,detection_rules,doc_class,truth_status,claim_trace_required,candidate_severity,registered_claim_id,registration_status,notes
DOC-CAND-be109315d45f,docs/doctrine/beta-real-incident-validation.md,385,line-385,"Only include artifacts with status != ""skipped""",normative|data_model,normative|data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-df98cb75825b,docs/doctrine/beta-real-incident-validation.md,386,line-386,Improve report artifact quality,data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-5906b02c1764,docs/doctrine/beta-real-incident-validation.md,405,line-405,3. Worklist field completeness,config|data_model,config|data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-820d6d7f8591,docs/doctrine/beta-real-incident-validation.md,406,line-406,"All required fields present, command null for deterministic, populated for queue",normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-448ac8c23cb0,docs/doctrine/beta-real-incident-validation.md,409,line-409,"No causal language, hypothesis basis required, statement length limits",normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-9aac5fd2b133,docs/doctrine/beta-real-incident-validation.md,412,line-412,"Real artifact paths, deduplication, merged sources",data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-137f2ebd96d6,docs/doctrine/beta-real-incident-validation.md,425,line-425,"Comparison drift only in individual assessments, not surfaced in incident report",normative|data_model,normative|data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-1803a60ec76a,docs/doctrine/beta-real-incident-validation.md,438,line-438,Acceptance Criteria Verification,ci_gate,ci_gate,doctrine,current,false,medium,,unregistered,
DOC-CAND-dde4c5669bd1,docs/doctrine/beta-real-incident-validation.md,440,line-440,"- [ ] Evidence from realistic scenarios, not only synthetic fixtures",normative,normative,doctrine,current,false,medium,,unregistered,
DOC-CAND-93ab28a29921,docs/doctrine/beta-real-incident-validation.md,451,line-451,2. Run verification harness against real rees46 runs,ci_gate,ci_gate,doctrine,current,false,medium,,unregistered,
DOC-CAND-989bc09006b2,docs/doctrine/beta-real-incident-validation.md,488,line-488,Document Status: Initial draft for review,data_model,data_model,doctrine,current,false,medium,,unregistered,
DOC-CAND-10b484b41130,docs/doctrine/blockstor-derived-rules.md,11,line-11,"A project may claim clean-room rebuildability only when the repository contains enough commands, scripts, manifests, fixtures, or release instructions for a competent outsider or agent to reproduce the important path.",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-f68e332908e4,docs/doctrine/blockstor-derived-rules.md,13,line-13,"Documentation-only claims are useful, but they are partial credit.",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-f12802b3330d,docs/doctrine/blockstor-derived-rules.md,25,line-25,- generated artifact verification,data_model|ci_gate,data_model|ci_gate,doctrine,current,true,medium,,unregistered,
DOC-CAND-3cc41be16942,docs/doctrine/blockstor-derived-rules.md,35,line-35,A project should be resumable after context loss.,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-2d8ff3d81682,docs/doctrine/blockstor-derived-rules.md,39,line-39,"> Can a new maintainer or agent understand the current state, next step, known risks, and verification path from repository artifacts alone?",data_model|ci_gate,data_model|ci_gate,doctrine,current,true,medium,,unregistered,
DOC-CAND-3f952681eef2,docs/doctrine/blockstor-derived-rules.md,50,line-50,3. Release certification must be evidence-backed,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-0047e06388dd,docs/doctrine/blockstor-derived-rules.md,59,line-59,- version / commit / artifact identity,data_model,data_model,doctrine,current,true,medium,,unregistered,
DOC-CAND-4cb1c9feb7f7,docs/doctrine/blockstor-derived-rules.md,68,line-68,Factory should reward projects that are easy to inspect.,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-16a5431eab23,docs/doctrine/blockstor-derived-rules.md,88,line-88,Factory reviews must prefer honest partial capability over inflated claims.,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-e73bcdda71e0,docs/doctrine/blockstor-derived-rules.md,93,line-93,"- ""verified locally but not in CI""",ci_gate,ci_gate,doctrine,current,true,medium,,unregistered,
DOC-CAND-acb92f26a5ef,docs/doctrine/blockstor-derived-rules.md,103,line-103,6. Doctrine should connect to checks,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-c9658c6037cc,docs/doctrine/blockstor-derived-rules.md,105,line-105,A doctrine should eventually affect at least one of:,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-199a50ee87c2,docs/doctrine/blockstor-derived-rules.md,131,line-131,"Reviewer check: If the edit affects shared symbols, interfaces, cross-module state, test coverage, public contracts, or architectural seams, the proposal must include a structured impact map:",normative|data_model|ci_gate,normative|data_model|ci_gate,doctrine,current,true,medium,,unregistered,
