candidate_id,doc_path,line_number,anchor,candidate_text,detected_claim_types,detection_rules,doc_class,truth_status,claim_trace_required,candidate_severity,registered_claim_id,registration_status,notes
DOC-CAND-e7b36236f69f,docs/doctrine/documentation-truthfulness.md,247,line-247,Claims with evidencestatus=linked in the registry must:,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-556dbde1c64b,docs/doctrine/documentation-truthfulness.md,250,line-250,3. NOT be current claims linked only to historicalonly evidence (historical evidence cannot prove current behavior),normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-1625e53fe0ef,docs/doctrine/documentation-truthfulness.md,256,line-256,- Manual verification is required,normative|ci_gate,normative|ci_gate,doctrine,current,true,medium,,unregistered,
DOC-CAND-12bf05600c6c,docs/doctrine/documentation-truthfulness.md,261,line-261,- Current claims MUST NOT be linked only to historical evidence,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-cb7ede3fab40,docs/doctrine/documentation-truthfulness.md,262,line-262,"- Historical evidence proves past behavior only, not current behavior",normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-a16bb7676219,docs/doctrine/documentation-truthfulness.md,265,line-265,- Validates matrix structure and schema,data_model,data_model,doctrine,current,true,medium,,unregistered,
DOC-CAND-dae5450dd4de,docs/doctrine/documentation-truthfulness.md,275,line-275,- Evidence coverage by owner area,ci_gate,ci_gate,doctrine,current,true,medium,,unregistered,
DOC-CAND-7a268cbc5e58,docs/doctrine/documentation-truthfulness.md,286,line-286,Coverage verifier: scripts/verifydocsclaimcandidatecoverage.py,ci_gate,ci_gate,doctrine,current,true,medium,,unregistered,
DOC-CAND-135559920c82,docs/doctrine/documentation-truthfulness.md,292,line-292,- normative — MUST/SHOULD/SHALL statements,normative,normative,doctrine,current,true,medium,,unregistered,
DOC-CAND-144f4102f29c,docs/doctrine/documentation-truthfulness.md,293,line-293,"- security — authentication, RBAC, mutation, injection",security,security,doctrine,current,true,high,,unregistered,
DOC-CAND-9f436b1817ba,docs/doctrine/documentation-truthfulness.md,294,line-294,"- apicontract — endpoints, routes, request/response",api_contract,api_contract,doctrine,current,true,medium,,unregistered,
DOC-CAND-f7c19296a4be,docs/doctrine/documentation-truthfulness.md,296,line-296,"- datamodel — lifecycle, states, schemas",data_model,data_model,doctrine,current,true,medium,,unregistered,
DOC-CAND-b3944c4f5f34,docs/doctrine/documentation-truthfulness.md,297,line-297,"- sourceoftruth — immutable artifacts, durable records",source_of_truth,source_of_truth,doctrine,current,true,high,,unregistered,
DOC-CAND-1f982ad503cb,docs/doctrine/documentation-truthfulness.md,298,line-298,"- cigate — verify scripts, CI thresholds, coverage",ci_gate,ci_gate,doctrine,current,true,medium,,unregistered,
DOC-CAND-4606a178907a,docs/doctrine/documentation-truthfulness.md,305,line-305,4. Sets initial registration status based on doc classification,data_model,data_model,doctrine,current,true,medium,,unregistered,
DOC-CAND-ebfa500d1f1b,docs/doctrine/documentation-truthfulness.md,327,line-327,Coverage gate policy (ADVISORY ROLLOUT):,ci_gate,ci_gate,doctrine,current,true,medium,,unregistered,
DOC-CAND-b3041e787d65,docs/doctrine/documentation-truthfulness.md,329,line-329,- HIGH severity + unregistered + current + tracerequired=true → WARN (advisory only),normative,normative,doctrine,current,true,medium,,unregistered,
