candidate_id,doc_path,line_number,anchor,candidate_text,detected_claim_types,detection_rules,doc_class,truth_status,claim_trace_required,candidate_severity,registered_claim_id,registration_status,notes
DOC-CAND-e1dfc05d0227,docs/reports/k8s-accelerator-real-cluster-demo-storyline-flow.md,126,line-126,- Artifact references with provenance,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-c77c3cfac542,docs/reports/k8s-accelerator-real-cluster-demo-storyline-flow.md,140,line-140,- Evidence source always visible,normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-17ed58e4f0a3,docs/reports/k8s-accelerator-real-cluster-demo-storyline-flow.md,153,line-153,"- ""Operator-approved"" (requires click to execute)",normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-0dd7fb71034f,docs/reports/k8s-accelerator-real-cluster-demo-storyline-flow.md,154,line-154,"- ""Demo namespace only"" (mutations limited)",normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-d5ec78638615,docs/reports/k8s-accelerator-real-cluster-demo-storyline-flow.md,155,line-155,"- ""Preview only"" (shows command, no execution)",normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-9df081b03705,docs/reports/k8s-accelerator-real-cluster-demo-storyline-flow.md,159,line-159,"- Execute button (if mode allows) or ""Preview only"" label",normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-d7cb0c013e36,docs/reports/k8s-accelerator-real-cluster-demo-storyline-flow.md,164,line-164,- Execute requires explicit operator click,normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-af1874187964,docs/reports/k8s-accelerator-real-cluster-demo-storyline-flow.md,165,line-165,- Progress state shown during execution (if allowed),data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-beda6df8c188,docs/reports/k8s-accelerator-real-cluster-demo-storyline-flow.md,166,line-166,- Result state shown after execution,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-14dc57727cb4,docs/reports/k8s-accelerator-real-cluster-demo-storyline-flow.md,169,line-169,Safety label: Mode-specific label required,normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-5a9e3ce017f2,docs/reports/k8s-accelerator-real-cluster-demo-storyline-flow.md,179,line-179,- Demonstrate breadth of diagnostic coverage,ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-de09495d8dda,docs/reports/k8s-accelerator-real-cluster-demo-storyline-flow.md,195,line-195,- Action state (if any executed),data_model,data_model,reference,historical,false,medium,,ignored_historical,
